VRLOG
Date	Time	U panels	U acku	I out	I in	P out	P in
2014-7-21	20:38:17	32.263515	12.350890	2.369184	1.701660	29.261526	54.901539

2014-7-21	20:38:47	30.864691	12.350890	2.323145	1.755371	28.692913	54.178986

2014-7-21	20:39:17	30.576429	12.350890	2.299536	1.689453	28.401320	51.657444

2014-7-21	20:39:48	31.478180	12.348921	2.406959	1.740723	29.723341	54.794781

2014-7-21	20:40:18	31.245348	12.348921	2.428206	1.711426	29.985729	53.474094

2014-7-21	20:40:48	30.033159	12.346951	2.416402	1.757812	29.835192	52.792664

2014-7-21	20:41:18	30.134794	12.348921	2.336130	1.687012	28.848690	50.837749

2014-7-21	20:41:48	30.411966	12.344981	2.330228	1.691895	28.766623	51.453838

2014-7-21	20:42:18	31.104916	12.341041	2.346755	1.665039	28.961393	51.790901

2014-7-21	20:42:48	30.230879	12.335132	2.299536	1.682129	28.365086	50.852234

2014-7-21	20:43:18	30.278925	12.333162	2.326687	1.662598	28.695404	50.341671

2014-7-21	20:43:48	30.585665	12.333162	2.355018	1.687012	29.044825	51.598373

2014-7-21	20:44:18	31.077202	12.315435	2.352657	1.657715	28.973993	51.517139

2014-7-21	20:44:48	30.715017	12.319375	2.321965	1.660156	28.605160	50.991730

2014-7-21	20:45:18	30.958931	12.317403	2.344394	1.618652	28.876842	50.111748

2014-7-21	20:45:48	30.609690	12.293768	2.363281	1.599121	29.053629	48.948601

2014-7-21	20:46:18	30.095985	12.297708	2.351476	1.528320	28.917767	45.996307

2014-7-21	20:46:48	30.164356	12.287858	2.382168	1.464844	29.271746	44.186069

2014-7-21	20:47:18	30.842518	12.279979	2.357379	1.440430	28.948563	44.426479

2014-7-21	20:47:48	30.277077	12.270125	2.419943	1.411133	29.693008	42.724976

2014-7-21	20:48:18	30.328815	12.258305	2.395153	1.374512	29.360519	41.687313

2014-7-21	20:48:48	31.480030	12.252396	2.317243	1.342773	28.391779	42.270550

2014-7-21	20:49:18	31.611227	12.244516	2.384529	1.320801	29.197409	41.752132

2014-7-21	20:49:48	31.195459	12.234668	2.340852	1.318359	28.639549	41.126827

2014-7-21	20:50:19	30.399035	12.238607	2.377447	1.359863	29.096636	41.338531

2014-7-21	20:50:49	29.776308	12.232697	2.376266	1.416016	29.068150	42.163719

2014-7-21	20:51:19	30.938604	12.232697	2.344394	1.369629	28.678263	42.374409

2014-7-21	20:51:49	31.339592	12.232697	2.356198	1.330566	28.822660	41.699409

2014-7-21	20:52:19	31.228722	12.232697	2.384530	1.298828	29.169230	40.560741

2014-7-21	20:52:49	30.659584	12.232697	2.384529	1.362305	29.169224	41.767696

2014-7-21	20:53:19	31.217630	12.232697	2.384529	1.333008	29.169226	41.613346

2014-7-21	20:53:49	31.193607	12.232697	2.349115	1.291504	28.736015	40.286667

2014-7-21	20:54:19	31.206545	12.232697	2.391612	1.284180	29.255869	40.074810

2014-7-21	20:54:49	30.872082	12.232697	2.363281	1.308594	28.909304	40.399014

2014-7-21	20:55:19	31.315569	12.232697	2.399876	1.237793	29.356953	38.762192

2014-7-21	20:55:49	31.193607	12.232697	2.365642	1.254883	28.938181	39.144321

2014-7-21	20:56:19	30.411974	12.232697	2.356199	1.237793	28.822664	37.643726

2014-7-21	20:56:49	30.290007	12.232697	2.355018	1.184082	28.808218	35.865852

2014-7-21	20:57:19	30.611534	12.232697	2.397515	1.120605	29.328074	34.303452

2014-7-21	20:57:49	29.338366	12.232697	2.336131	1.137695	28.577179	33.378120

2014-7-21	20:58:19	29.767065	12.232697	2.385710	1.086426	29.183662	32.339706

2014-7-21	20:58:49	30.027617	12.232697	2.383349	1.066895	29.154789	32.036301

2014-7-21	20:59:19	30.872084	12.232697	2.398695	1.105957	29.342506	34.143196

2014-7-21	20:59:49	30.347298	12.230727	2.401055	1.064453	29.366653	32.303276

2014-7-21	21:00:19	31.228716	12.232697	2.359740	1.064453	28.865986	33.241505

2014-7-21	21:00:50	31.696224	12.228758	2.376266	1.042480	29.058784	33.042694

2014-7-21	21:01:20	30.992195	12.220880	2.383349	1.071777	29.126621	33.216732

2014-7-21	21:01:50	30.914587	12.214970	2.423485	1.062012	29.602791	32.831654

2014-7-21	21:02:20	30.543165	12.203152	2.369183	1.059570	28.911503	32.362633

2014-7-21	21:02:50	30.247519	12.201184	2.401056	1.005859	29.295725	30.424749

2014-7-21	21:03:20	31.334047	12.185424	2.365642	0.954590	28.826349	29.911163

2014-7-21	21:03:50	31.424595	12.173605	2.399876	0.915527	29.215141	28.770077

2014-7-21	21:04:20	31.396877	12.173605	2.356198	0.883789	28.683424	27.748217

2014-7-21	21:04:50	31.217627	12.173605	2.358559	0.842285	28.712168	26.294144

2014-7-21	21:05:20	30.519146	12.173605	2.372725	0.805664	28.884617	24.588179

2014-7-21	21:05:50	29.464016	12.173605	2.418763	0.810547	29.445065	23.881966

2014-7-21	21:06:20	29.286629	12.173605	2.414041	0.803223	29.387579	23.523684

2014-7-21	21:06:50	31.546553	12.173605	2.370364	0.742188	28.855881	23.413458

2014-7-21	21:07:20	31.456007	12.173605	2.391612	0.725098	29.114540	22.808678

2014-7-21	21:07:50	31.306332	12.173605	2.375086	0.720215	28.913359	22.547285

2014-7-21	21:08:20	27.228115	12.169665	2.401056	0.786133	29.220043	21.404915

2014-7-21	21:08:50	28.490206	12.167696	2.427026	0.749512	29.531313	21.353743

2014-7-21	21:09:20	28.401503	12.161786	2.395154	0.739746	29.129345	21.009901

2014-7-21	21:09:50	28.131718	12.153906	2.432929	0.749512	29.569588	21.085052

2014-7-21	21:10:20	30.184685	12.151935	2.389251	0.686035	29.034027	20.707754

2014-7-21	21:10:51	28.654661	12.142087	2.410500	0.703125	29.268496	20.147808

2014-7-21	21:11:21	27.303871	12.136174	2.412860	0.693359	29.282894	18.931395

2014-7-21	21:11:51	30.670671	12.130264	2.384530	0.629883	28.924974	19.318930

2014-7-21	21:12:21	31.069801	12.124355	2.359740	0.559082	28.610327	17.370567

2014-7-21	21:12:51	30.696539	12.114505	2.393973	0.573730	29.001799	17.611540

2014-7-21	21:13:21	28.985420	12.114505	2.424665	0.563965	29.373615	16.346758

2014-7-21	21:13:51	28.085520	12.114505	2.435290	0.563965	29.502327	15.839246

2014-7-21	21:14:21	31.149261	12.114505	2.373905	0.522461	28.758686	16.274273

2014-7-21	21:14:51	30.197622	12.114505	2.392792	0.515137	28.987495	15.555904

2014-7-21	21:15:21	29.955549	12.114505	2.347935	0.512695	28.444075	15.358069

2014-7-21	21:15:51	29.739347	12.114505	2.409319	0.515137	29.187708	15.319830

2014-7-21	21:16:21	28.678686	12.114505	2.421124	0.512695	29.330715	14.703428

2014-7-21	21:16:51	29.345757	12.114505	2.447093	0.500488	29.645327	14.687207

2014-7-21	21:17:21	30.249361	12.114505	2.409319	0.490723	29.187708	14.844047

2014-7-21	21:17:51	29.776308	12.114505	2.416402	0.500488	29.273512	14.902693

2014-7-21	21:18:21	29.720869	12.114505	2.424665	0.480957	29.373615	14.294461

2014-7-21	21:18:51	29.212708	12.112535	2.392793	0.476074	28.982786	13.907417

2014-7-21	21:19:21	29.462170	12.108596	2.431748	0.446777	29.445049	13.163030

2014-7-21	21:19:51	29.606304	12.104656	2.378627	0.439453	28.792463	13.010583

2014-7-21	21:20:21	29.641415	12.106626	2.399875	0.424805	29.054394	12.591812

2014-7-21	21:20:51	28.224110	12.098748	2.405778	0.427246	29.106899	12.058640

2014-7-21	21:21:22	29.781855	12.098748	2.344393	0.400391	28.364227	11.924376

2014-7-21	21:21:52	28.054108	12.084960	2.410500	0.415039	29.130796	11.643551

2014-7-21	21:22:22	29.925982	12.086929	2.429387	0.380859	29.363827	11.397591

2014-7-21	21:22:52	28.482813	12.081021	2.410500	0.388184	29.121296	11.056561

2014-7-21	21:23:22	29.063038	12.077084	2.409319	0.383301	29.097544	11.139885

2014-7-21	21:23:52	27.496054	12.067234	2.403416	0.373535	29.002588	10.270742

2014-7-21	21:24:22	28.203787	12.069203	2.397515	0.329590	28.936090	9.295682

2014-7-21	21:24:52	28.482811	12.071174	2.408138	0.329590	29.069056	9.387645

2014-7-21	21:25:22	27.350071	12.059356	2.430567	0.349121	29.311075	9.548487

2014-7-21	21:25:52	28.004217	12.057386	2.449455	0.317383	29.534023	8.888057

2014-7-21	21:26:22	26.553650	12.057386	2.365642	0.341797	28.523460	9.075954

2014-7-21	21:26:52	27.684534	12.055417	2.347935	0.312500	28.305338	8.651417

2014-7-21	21:27:22	26.318972	12.055417	2.358559	0.327148	28.433409	8.610210

2014-7-21	21:27:52	26.817896	12.055417	2.417583	0.312500	29.144968	8.380592

2014-7-21	21:28:22	27.359316	12.055417	2.416402	0.288086	29.130735	7.881834

2014-7-21	21:28:52	25.165916	12.055417	2.417582	0.307617	29.144960	7.741468

2014-7-21	21:29:22	25.788639	12.055417	2.380988	0.302734	28.703808	7.807107

2014-7-21	21:29:52	26.998983	12.055417	2.389251	0.270996	28.803419	7.316619

2014-7-21	21:30:22	24.759386	12.055417	2.417582	0.288086	29.144962	7.132831

2014-7-21	21:30:52	24.931236	12.055417	2.406958	0.283203	29.016886	7.060604

2014-7-21	21:31:22	27.024855	12.055417	2.380988	0.239258	28.703804	6.465908

2014-7-21	21:31:53	24.576448	12.055417	2.396334	0.280762	28.888811	6.900126

2014-7-21	21:32:23	24.672539	12.055417	2.375086	0.266113	28.632647	6.565690

2014-7-21	21:32:53	25.006998	12.055417	2.378627	0.253906	28.675344	6.349433

2014-7-21	21:33:23	26.610937	12.055417	2.390432	0.231934	28.817650	6.171970

2014-7-21	21:33:53	25.127110	12.055417	2.401056	0.246582	28.945728	6.195894

2014-7-21	21:34:23	25.171459	12.055417	2.427026	0.236816	29.258808	5.961014

2014-7-21	21:34:53	23.865025	12.055417	2.390432	0.249023	28.817650	5.942950

2014-7-21	21:35:23	25.590921	12.055417	2.410499	0.224609	29.059574	5.747961

2014-7-21	21:35:53	23.356865	12.055417	2.355018	0.236816	28.390726	5.531289

2014-7-21	21:36:23	25.147436	12.055417	2.376266	0.217285	28.646877	5.464165

2014-7-21	21:36:53	23.922312	12.055417	2.412861	0.219727	29.088041	5.256367

2014-7-21	21:37:23	24.735363	12.055417	2.423485	0.212402	29.216120	5.253849

2014-7-21	21:37:53	24.951563	12.055417	2.419943	0.200195	29.173426	4.995186

2014-7-21	21:38:23	18.968210	12.055417	2.384530	0.214844	28.746498	4.075202

2014-7-21	21:38:53	7.138257	12.055417	2.395154	0.244141	28.874575	1.742738

2014-7-21	21:39:23	4.566045	12.055417	2.411680	0.258789	29.073805	1.181643

2014-7-21	21:39:53	4.458870	12.055417	2.412860	0.263672	29.088036	1.175679

2014-7-21	21:40:23	4.414521	12.055417	2.384530	0.249023	28.746498	1.099319

2014-7-21	21:40:53	4.449630	12.051477	2.412860	0.241699	29.078533	1.075472

2014-7-21	21:41:23	4.569741	12.055417	2.415221	0.253906	29.116503	1.160286

2014-7-21	21:41:53	19.703657	12.051477	2.377447	0.122070	28.651745	2.405231

2014-7-21	21:42:24	12.824100	12.055417	2.401056	0.222168	28.945728	2.849104

2014-7-21	21:42:54	4.514305	12.047537	2.385710	0.234375	28.741924	1.058040

2014-7-21	21:43:24	4.486588	12.051477	2.393973	0.227051	28.850910	1.018683

2014-7-21	21:43:54	4.551263	12.049508	2.432929	0.239258	29.315592	1.088925

2014-7-21	21:44:24	4.462565	12.049508	2.417583	0.234375	29.130680	1.045914

2014-7-21	21:44:54	4.493979	12.049508	2.415221	0.229492	29.102230	1.031333

2014-7-21	21:45:24	4.431152	12.047537	2.422304	0.231934	29.182796	1.027733

2014-7-21	21:45:54	12.896167	12.045568	2.382169	0.139160	28.694572	1.794633

2014-7-21	21:46:24	18.624510	12.055417	2.368003	0.178223	28.547262	3.319310

2014-7-21	21:46:54	4.874637	12.047537	2.411680	0.222168	29.054810	1.082988

2014-7-21	21:47:24	4.388651	12.045568	2.425846	0.217285	29.220688	0.953589

2014-7-21	21:47:54	4.538327	12.039658	2.404597	0.227051	28.950527	1.030431

2014-7-21	21:48:24	4.431152	12.039658	2.432928	0.227051	29.291624	1.006096

2014-7-21	21:48:54	4.508762	12.039658	2.384529	0.217285	28.708918	0.979687

2014-7-21	21:49:24	4.560501	12.039657	2.398695	0.219727	28.879457	1.002063

2014-7-21	21:49:54	4.503218	12.033748	2.406958	0.219727	28.964724	0.989477

2014-7-21	21:50:24	4.540175	12.033748	2.425846	0.212402	29.192017	0.964344

2014-7-21	21:50:54	4.542023	12.037688	2.386890	0.217285	28.732643	0.986914

2014-7-21	21:51:24	4.534632	12.031775	2.442372	0.219727	29.386076	0.996379

2014-7-21	21:51:54	4.442239	12.029806	2.415221	0.209961	29.054644	0.932697

2014-7-21	21:52:24	4.397891	12.033748	2.399876	0.209961	28.879498	0.923385

2014-7-21	21:52:55	4.401587	12.027837	2.393973	0.209961	28.794317	0.924161

2014-7-21	21:53:25	4.564198	12.029807	2.438831	0.212402	29.338667	0.969446

2014-7-21	21:53:55	4.464414	12.027838	2.375086	0.200195	28.567144	0.893755

2014-7-21	21:54:25	4.573438	12.035718	2.380988	0.200195	28.656898	0.915581

2014-7-21	21:54:55	4.434847	12.031778	2.430568	0.192871	29.244049	0.855354

2014-7-21	21:55:25	4.488435	12.021926	2.384529	0.207520	28.666636	0.931438

2014-7-21	21:55:55	4.503218	12.023897	2.421124	0.187988	29.111343	0.846552

2014-7-21	21:56:25	4.427455	12.016017	2.421124	0.212402	29.092260	0.940402

2014-7-21	21:56:55	4.401586	12.014047	2.435289	0.200195	29.257677	0.881177

2014-7-21	21:57:25	4.429303	12.016017	2.431748	0.183105	29.219927	0.811030

2014-7-21	21:57:55	4.408977	12.014048	2.448274	0.185547	29.413683	0.818072

2014-7-21	21:58:25	4.403434	12.021927	2.422304	0.178223	29.120766	0.784792

2014-7-21	21:58:55	4.499521	12.016017	2.410500	0.190430	28.964603	0.856842

2014-7-21	21:59:25	4.586371	12.014048	2.431748	0.166016	29.215136	0.761409

2014-7-21	21:59:55	4.623328	12.014048	2.379807	0.166016	28.591120	0.767545

2014-7-21	22:00:25	4.558654	12.012076	2.408139	0.170898	28.926746	0.779067

2014-7-21	22:00:55	4.440391	12.014048	2.384530	0.183105	28.647852	0.813060

2014-7-21	22:01:25	4.493979	12.016018	2.389251	0.180664	28.709286	0.811900

2014-7-21	22:01:55	4.475501	12.016018	2.427026	0.161133	29.163189	0.721150

2014-7-21	22:02:25	4.460717	12.010106	2.417582	0.156250	29.035418	0.696987

2014-7-21	22:02:55	4.536479	12.008136	2.410500	0.166016	28.945606	0.753127

2014-7-21	22:03:26	4.460717	12.016017	2.415221	0.166016	29.021341	0.740549

2014-7-21	22:03:56	12.325182	12.021929	2.378627	0.104980	28.595688	1.293903

2014-7-21	22:04:26	17.000250	12.039656	2.410500	0.095215	29.021585	1.618676

2014-7-21	22:04:56	4.471804	12.000257	2.416402	0.144043	28.997442	0.644132

2014-7-21	22:05:26	4.542023	12.006167	2.423485	0.141602	29.096762	0.643157

2014-7-21	22:05:56	4.525393	12.004196	2.415222	0.148926	28.992794	0.673948

2014-7-21	22:06:26	21.810211	12.043597	2.410500	0.061035	29.031086	1.331190

2014-7-21	22:06:56	8.840130	12.017987	2.402236	0.139160	28.870047	1.230194

2014-7-21	22:07:26	4.484740	11.996317	2.378627	0.141602	28.534767	0.635046

2014-7-21	22:07:56	4.458870	12.000257	2.401056	0.146484	28.813286	0.653155

2014-7-21	22:08:26	4.420065	11.998286	2.424665	0.144043	29.091824	0.636679

2014-7-21	22:08:56	4.527239	12.000257	2.427026	0.131836	29.124931	0.596853

2014-7-21	22:09:26	18.979300	12.029809	2.395154	0.046387	28.813240	0.880387

2014-7-21	22:09:56	10.599288	12.016016	2.376266	0.134277	28.553253	1.423244

2014-7-21	22:10:26	22.030107	12.039658	2.393974	0.036621	28.822622	0.806767

2014-7-21	22:10:56	15.523814	12.023899	2.417583	0.056152	29.068768	0.871699

2014-7-21	22:11:26	15.954364	12.027836	2.391612	0.078125	28.765917	1.246435

2014-7-21	22:11:56	4.713874	12.002227	2.393973	0.114746	28.733006	0.540899

2014-7-21	22:12:26	4.669525	11.998287	2.432929	0.109863	29.190975	0.513009

2014-7-21	22:12:56	4.601154	11.996317	2.389251	0.104980	28.662214	0.483031

2014-7-21	22:13:26	4.638112	11.996317	2.390432	0.102539	28.676376	0.475588

2014-7-21	22:13:56	4.503218	11.996317	2.370364	0.100098	28.435640	0.450762

2014-7-21	22:14:27	4.503219	11.996317	2.423485	0.100098	29.072891	0.450762

2014-7-21	22:14:57	4.392348	11.998287	2.414041	0.102539	28.964357	0.450387

2014-7-21	22:15:27	4.591916	11.996317	2.428206	0.102539	29.129532	0.470851

2014-7-21	22:15:57	4.493979	11.996317	2.421124	0.090332	29.044571	0.405950

2014-7-21	22:16:27	4.458869	11.996317	2.402236	0.085449	28.817989	0.381007

2014-7-21	22:16:57	4.418216	11.996317	2.414041	0.104980	28.959600	0.463826

2014-7-21	22:17:27	4.421912	11.996317	2.441191	0.102539	29.285307	0.453419

2014-7-21	22:17:57	4.453325	11.996317	2.419943	0.087891	29.030407	0.391406

2014-7-21	22:18:27	4.408977	11.996317	2.390432	0.092773	28.676378	0.409036

2014-7-21	22:18:57	21.490532	12.019956	2.416402	0.017090	29.045044	0.367270

2014-7-21	22:19:27	5.586060	11.996317	2.372725	0.078125	28.463961	0.436411

2014-7-21	22:19:57	4.386803	11.996317	2.424665	0.095215	29.087049	0.417689

2014-7-21	22:20:27	4.479197	11.996317	2.431748	0.087891	29.172018	0.393679

2014-7-21	22:20:57	4.569741	11.996317	2.402236	0.085449	28.817989	0.390481

2014-7-21	22:21:27	4.501370	11.996317	2.402236	0.068359	28.817987	0.307711

2014-7-21	22:21:57	4.573436	11.996317	2.431748	0.078125	29.172018	0.357300

2014-7-21	22:22:27	4.412673	11.996317	2.449455	0.083008	29.384436	0.366286

2014-7-21	22:22:57	4.431151	11.996317	2.393973	0.075684	28.718863	0.335365

2014-7-21	22:23:27	4.381259	11.996317	2.377447	0.063477	28.520603	0.278107

2014-7-21	22:23:57	4.514306	11.996317	2.382168	0.048828	28.577244	0.220425

2014-7-21	22:24:27	4.410826	11.996317	2.427026	0.065918	29.115368	0.290753

2014-7-21	22:24:58	4.388651	11.996317	2.425845	0.058594	29.101210	0.257148

2014-7-21	22:25:28	4.486588	11.996317	2.421124	0.065918	29.044567	0.295747

2014-7-21	22:25:58	4.512457	11.996317	2.430567	0.058594	29.157856	0.264402

2014-7-21	22:26:28	4.403434	11.996317	2.417583	0.068359	29.002087	0.301016

2014-7-21	22:26:58	4.383108	11.996317	2.419943	0.068359	29.030407	0.299627

2014-7-21	22:27:28	6.576509	12.000257	2.383349	0.046387	28.600801	0.305063

2014-7-21	22:27:58	16.525352	12.004196	2.423485	0.036621	29.091984	0.605177

2014-7-21	22:28:28	4.436696	11.996317	2.373905	0.048828	28.478121	0.216636

2014-7-21	22:28:58	17.833632	12.006166	2.410500	0.031738	28.940857	0.566009

2014-7-21	22:29:28	4.782245	11.996317	2.390431	0.026855	28.676373	0.128429

2014-7-21	22:29:58	4.333216	11.996317	2.395153	0.048828	28.733017	0.211583

2014-7-21	22:30:28	14.980547	12.004197	2.410500	0.004883	28.936111	0.073147

2014-7-21	22:30:58	7.727722	11.996317	2.398695	0.021973	28.775499	0.169799

2014-7-21	22:31:28	17.613739	12.002226	2.419943	-0.004883	29.044704	-0.086005

2014-7-21	22:31:58	7.871856	11.998287	2.417582	0.039062	29.006847	0.307494

2014-7-21	22:32:28	14.766194	11.996317	2.448274	0.007324	29.370272	0.108151

2014-7-21	22:32:58	15.509033	12.008136	2.414041	-0.007324	28.988127	-0.113592

2014-7-21	22:33:28	7.110538	11.996317	2.419943	0.034180	29.030407	0.243036

2014-7-21	22:33:58	4.603002	11.996317	2.462440	0.026855	29.540209	0.123616

2014-7-21	22:34:28	14.222926	11.998287	2.404598	-0.007324	28.851051	-0.104172

2014-7-21	22:34:59	12.846274	11.998286	2.418763	-0.004883	29.021009	-0.062726

2014-7-21	22:35:29	6.025848	11.996317	2.405777	0.024414	28.860468	0.147115

2014-7-21	22:35:59	4.518001	11.996317	2.422304	0.024414	29.058723	0.110303

2014-7-21	22:36:29	4.464414	11.996317	2.440011	0.036621	29.271143	0.163492

2014-7-21	22:36:59	12.766818	11.998286	2.406958	0.012207	28.879375	0.155845

2014-7-21	22:37:29	9.900799	11.996317	2.422304	0.014648	29.058731	0.145031

2014-7-21	22:37:59	4.462565	11.996317	2.379808	0.029297	28.548927	0.130739

2014-7-21	22:38:29	4.495827	11.996317	2.436470	0.039062	29.228664	0.175618

2014-7-21	22:38:59	4.481043	11.996317	2.427026	0.017090	29.115370	0.076580

2014-7-21	22:39:29	4.501370	11.996317	2.384529	0.017090	28.605570	0.076928

2014-7-21	22:39:59	4.549414	11.996317	2.371544	0.024414	28.449795	0.111070

2014-7-21	22:40:29	4.434847	11.996317	2.372725	0.021973	28.463964	0.097445

2014-7-21	22:40:59	4.449630	11.996317	2.416402	0.012207	28.987923	0.054317

2014-7-21	22:41:29	4.436695	11.996317	2.417582	0.021973	29.002083	0.097486

2014-7-21	22:41:59	4.484739	11.996317	2.390432	0.009766	28.676376	0.043796

2014-7-21	22:42:29	4.433000	11.996317	2.350296	0.002441	28.194897	0.010823

2014-7-21	22:42:59	4.394195	11.996317	2.431748	0.009766	29.172016	0.042912

2014-7-21	22:43:29	4.549415	11.996317	2.401056	-0.000000	28.803827	-0.000000

2014-7-21	22:43:59	4.392347	11.996317	2.397514	0.007324	28.761341	0.032171

2014-7-21	22:44:30	4.492132	11.996317	2.358559	0.009766	28.294025	0.043868

2014-7-21	22:45:00	4.412673	11.996317	2.417582	-0.000000	29.002083	-0.000000

2014-7-21	22:45:30	4.407129	11.996317	2.395154	0.017090	28.733021	0.075317

2014-7-21	22:46:00	4.414522	11.996317	2.393973	-0.004883	28.718861	-0.021555

2014-7-21	22:46:30	4.408978	11.996317	2.461259	0.002441	29.526047	0.010764

2014-7-21	22:47:00	4.497674	11.996317	2.438831	-0.014648	29.256985	-0.065884

2014-7-21	22:47:30	4.469957	11.996317	2.457718	0.014648	29.483562	0.065478

2014-7-21	22:48:00	10.569721	11.996317	2.418763	-0.019531	29.016247	-0.206440

2014-7-21	22:48:30	11.185056	11.996317	2.383349	-0.019531	28.591406	-0.218458

2014-7-21	22:49:00	13.382154	11.996317	2.441192	-0.019531	29.285309	-0.261370

2014-7-21	22:49:30	5.735737	11.996317	2.364461	-0.004883	28.364828	-0.028007

2014-7-21	22:50:00	10.444067	11.996317	2.346755	-0.012207	28.152414	-0.127491

2014-7-21	22:50:30	10.931899	11.996317	2.397514	-0.017090	28.761341	-0.186824

2014-7-21	22:51:00	7.212171	11.996317	2.435289	0.007324	29.214500	0.052824

2014-7-21	22:51:30	8.555561	11.996317	2.396334	-0.017090	28.747185	-0.146213

2014-7-21	22:52:00	7.025537	11.996317	2.428207	-0.009766	29.129538	-0.068609

2014-7-21	22:52:30	14.119447	11.996317	2.385710	-0.026855	28.619728	-0.379184

2014-7-21	22:53:00	11.634084	11.996317	2.372725	-0.021973	28.463959	-0.255632

2014-7-21	22:53:30	11.665496	11.996317	2.398695	-0.034180	28.775511	-0.398723

2014-7-21	22:54:00	6.794556	11.996317	2.421123	-0.026855	29.044561	-0.182471

2014-7-21	22:54:30	11.615606	11.996317	2.388071	-0.036621	28.648054	-0.425376

2014-7-21	22:55:01	10.194607	11.996317	2.425846	-0.034180	29.101215	-0.348448

2014-7-21	22:55:31	4.403434	11.996317	2.422304	-0.009766	29.058725	-0.043002

2014-7-21	22:56:01	4.381260	11.996317	2.422304	-0.019531	29.058725	-0.085571

2014-7-21	22:56:31	4.405283	11.996317	2.392792	-0.024414	28.704697	-0.107551

2014-7-21	22:57:01	4.346151	11.996317	2.384530	-0.012207	28.605572	-0.053054

2014-7-21	22:57:31	4.662134	11.996317	2.342033	-0.012207	28.095772	-0.056911

2014-7-21	22:58:01	4.440391	11.996317	2.382169	-0.019531	28.577250	-0.086726

2014-7-21	22:58:31	9.878623	11.996317	2.386890	-0.024414	28.633890	-0.241177

2014-7-21	22:59:01	10.961466	11.996317	2.368003	-0.031738	28.407312	-0.347898

2014-7-21	22:59:31	9.634707	11.996317	2.391613	-0.043945	28.690542	-0.423400

